name,region,name_post,vehicles_names,organization_group,id,incomes,apartments,land,assets
Буглак Юрій Олександрович,6,"Народний депутат України, Верховна Рада України",LAND ROVER FREELANDER/RANGE ROVER 3.6/DEFIANT DT150T-2/LAND ROVER DEFENDER,j,nacp_234164b2-234f-48e1-b444-fc73fae2833f,6923675,294,1200,32960568
Федашко Петро Васильович,2,"Помічник-консультант народного депутата, Управління справами Верховної Ради України",Renault  Trafic/Suzuki Grand vitara/Toyota Prado/Toyota Cruiser 200/niewiadow/ГАЗ 66/ВАЗ 2105,j,nacp_1aa7c1d6-e9a8-470e-9c06-e42041d3afb2,3355697,2130,23328,31885842
Андрієвський Дмитро Йосипович,6,"Народний депутат України, Верховна Рада України",LEXUS LX 570/BENTLEY CONTINENTAL/УКА-5272-К (КМ)+МВ6ТУР,j,nacp_897ddad0-5348-4487-94da-099dced49811,5707219,715,315422,30860705
Княжицький Микола Леонідович,6,"Народний депутат України, Голова Комітету Веховної Ради України з питань культури і духовності , Верховна Рада України",VOLVO XC70/SUBARU XV 2.0/Volvo S60/Renault  DUSTER,j,nacp_a9020ef5-eb29-4cde-85bf-cbb26c03a721,3990651,694,1100,30850347
Поплавський Михайло Михайлович,6,"Народний депутат України, Верховна Рада України",null,j,nacp_7506df5f-2fe6-49df-afe2-63b30b8fa2fa,72234005,185,37569,30096904
Кобцев Михайло Валентинович,1,"Народний депутат України, Верховна рада України",null,j,nacp_74ebfcec-15f8-4f77-8f3d-517ccd718176,1458099,1637,1113,29909944
Павелко Андрій Васильович,8,"Народний депутат України, Голова Комітету Верховної Ради України з питань бюджету, Верховна Рада України",Lexus LS 600 HL,j,nacp_d9c6f9f3-a6ec-4216-9588-693b36086dd8,379843,34,0,29338910
Омельянович Денис Сергійович,4,"Народний депутат України , Верховна Рада України",BMW X6/Land Rover  Range Rover Sport Autobiography,j,nacp_1a5bdc97-44c1-4d47-999a-99eb02bfd7a6,7473913,411,1001053,29037017
Терещенко Тетяна Миколаївна,12,"Помічник-консультант народного депутата України, Верховна Рада України ",Хонда CR-V,j,nacp_5502fd9d-80ab-4943-944f-4b832de67c0d,18968157,126,2200,28820025
Кісельов Андрій Миколайович,4,"Народний депутат України, Верховна Рада України",LAND ROVER RANGE ROVER,j,nacp_192781be-af55-4724-94cc-d46b7394eeff,6277840,244,0,28601833
Король Віктор Миколайович,6,"Народний депутат України, Верховна рада України",LAND ROVER RANCE ROVER SPORT/TOYOTA CAMRY,j,nacp_1d12faa2-b785-48d8-91a7-0ec68cf22b68,1403805,809,9280,28485755
Данченко Олександр Іванович,6,"Народний депутат України, Голова комітету з питать інформатизації та звязку, Верховна Рада України",Lexus RX 450H/LEXUS LX 570,j,nacp_a71a1a17-4786-4fdf-9a73-d92d37e27607,1841844,370,3947,27271122
Іоффе Юлій Якович,6,"Народний депутат України, член комітету з питань паливно-енергетичного комплексу, ядерної політики та ядерної безпеки, Верховна рада України",MERCEDES-BENZ GL 350 CDI 4 MATIC/HYUNDAI XG/MERСEDES-BENZ GL350 CDI 4 MATIC,j,nacp_47bfc7ae-d61b-4d04-8668-bd9545d33b21,1311684,238,0,27268225
Ткачук Геннадій Віталійович,5,"Народний депутат України, Верховна Рада України",Toyota Land Cruiser 200/Lexus GX 470,j,nacp_5a1c66b3-9fb8-42f0-b801-8c24056d582e,604886,1834,41867,27071626
Козир Борис Юрійович,6,"Народний депутат України, заступник голови Комітету ВРУ з питань транспорту, Верховна рада України",Toyota Land Cruiser 200,j,nacp_4bb1f9b1-c82d-4468-bc63-02fc49fd9153,408444,76,0,26023549
Барвіненко Віталій Дмитрович,11,"Народний депутат України, Верховна Рада України",Toyota Land Cruiser/Land Rover  discovery 4,j,nacp_0c96f519-f6f9-4ed3-8cd3-133341407a93,2201398,219,2400,25449814
Шверк Григорій Аронович,6,"Народний депутат України, Верховна Рада України",Lexus RX450H/Lexus  RX 350/Lexus RX-450H/Lexus RX 450H,j,nacp_cecf502a-eb70-48de-89f9-0d06ce74e787,2382219,154,1460,24408017
Балога Віктор Іванович,13,"Народний депутат України, Верховна Рада України",AUDI A8/LAND ROVER DEFENDER 110 2.4 TD/AUDI  A8,j,nacp_97c8122e-d552-4c48-828a-5bfcbb4c0cb9,17141938,412,18703,24066348
Кацуба Володимир Михайлович,1,"Народний депутат України, Верховна Рада України", BMW 27 Sport Bavaria/Mercedes-Benz G 63 AMG,j,nacp_5ce5a47f-34a4-407e-bd20-f13258daed13,316006,869,2700,23960721
Урбанський Олександр Ігорович,11,"Народний депутат України, Верховна Рада України",Range Rover Sport/AUDI A8/AUDI Q7,j,nacp_f6571b03-10fc-4935-9da8-1a729b0e8cbf,3933972,683,486,23817242
Матвієнков Сергій Анатолійович,6,"Народний депутат України, Верховна Рада України",AUDI  Q7/ВАЗ 21093,j,nacp_dc3e35da-6a49-4f1d-bb53-e2be9d43c5d0,1037599,352,1200,23703991
Стасюк Роман Павлович,10,"Депутат Рівненської міської ради (помічник-консультант народного депутата України), Рівненська міська рада (Апарат Верховної Ради України)",SKODA OKTAVIA A5,j,nacp_6c722311-8063-474a-884a-1996496593ec,1110190,1446,51306,23296504
Порошенко Олексій Петрович,6,"Народний депутат України, Верховна рада України",BMW 320i Cabrio/ГАЗ 14/Land Rover Discovery 4.0,j,nacp_728fd29c-f15e-417e-a0ef-4df57aabf261,1411409,259,0,23118582
Кільницький Максим Віталійович,6,"Заступник директора з комерційних питань, державне підприємство ""Державний будівельний комбінат Управління справами Апарату Верховної Ради України""",MERCEDES-BENZ GL 500 4 MATIC/Фольксваген Golf-plus,j,nacp_4bf8aa1d-5f51-4a24-b8d7-aba470de3802,112934,232,21730,22963252
Ільюк Артем Олександрович,7,"Народний депутат України, Верховна Рада України",TOYOTA  Camry,j,nacp_c7baf3f9-de06-4aff-8a27-3d22aad7f48e,2599199,264,1000,22949381
Березкін Станіслав Семенович,24,"Народний депутат України, Верховна Рада України",Mercedes-Benz  S 550/Volvo XC 90/Mercedes-Benz  GL,j,nacp_40142024-a704-429b-8c42-880105a915fd,2437341,793,5928279,21837400
Велікін Олег Маркович,6,"Народний депутат України, Верховна Рада України",Four Winns 180 Horizon/Mercedes-Benz S 500L 4MATIC/Mercedes-Benz ML 350 CDI 4 MATIC,j,nacp_cacea08a-5ad1-486c-ba83-c492e5c22035,627321,362,6935,21758578
Міщенко Сергій Григорович,6,"Народний депутат України, Верховна Рада України","ПГМФ 8902/ Silver Eagle Cabin/BRP Bombardier RXT, BRP/ПГМФ 8904/VOLKSWAGEN TRANSPORTER/SUZUKI GRAND VITARA",j,nacp_d2ecaebc-046f-4d42-9ab7-0aa8958b9141,387608,504,4637,21380569
Власенко Сергій Володимирович,6,"Народний депутат України, Верховна Рада України",Lexus LS 600h/Lexus SC 430,j,nacp_412c38bc-281a-4971-82a3-65f824e0352f,8017528,761,1990,21267554
Дубінін Олександр Іванович,14,"Народний депутат України, Голова підкомітету з питань промислової та інвестиційної політики Комітету Верховної Ради України з питань промислової політики та підприємництва, Верховна Рада України",Lexus LX 570,j,nacp_6387ab66-b1e0-482f-8b22-afe6313110e9,2661324,2905,2509,20971351
Кришин Олег Юрійович,8,"Народний депутат України, Секретар Комітету Верховної Ради України з питань податкової та митної політики, Верховна Рада України",MERSEDES BENZ S550 ЛЕГКОВИЙ СЕДАН-В/TOYOTA CAMRY/TOYOTA LAND CRUISER/Bombardier GTX RFI/FORD MONDEO,j,nacp_c2a53b8b-2e0b-44c2-a30b-bf32a9b03c23,4038371,1282,23987,20898271
Мацола Роман Миколайович,2,"Народний депутат, Верховна рада україни",Porsche  Cayeene,j,nacp_13bf28ea-6c7e-4561-9cfc-10fceb296be7,1465871,216,304,20829335
Молоток Ігор Федорович,17,"Народний Депутат України, Верховна Рада України",Mercedes-Benz S 500L/Mercedes-Benz GL-500/Toyota Highlander,j,nacp_7217f029-2069-4fd5-a4bf-182c24361cdd,1542626,1103,8305,20583358
Лук'янчук Руслан Валерійович,6,"Народний депутат України, Верховна Рада України",Wiesmann MF3/Audi Q5,j,nacp_37be1ac9-626f-4c07-8efc-95acb82b5fc5,2018799,793,4700,20103084
Логвинський Георгій Володимирович,6,"Народний депутат України, Верховна Рада України",LAND ROVER RANGE/Lexus RX350,j,nacp_7e1c56e0-4416-410c-a0e9-4790b089fbb6,8379902,347,0,19920270
Палатний Артур Леонідович,12,"Народний депутат України, Верховна Рада України",BRP BRP RXT X RS/Mercedes-Benz GL 350 CDI,j,nacp_7e7a12da-0f06-4ec9-8a71-ff8d140cb7f1,8024264,1815,2905,19703477
Різаненко Павло Олександрович,12,"Народний депутат України, Верховна Рада України",Porsche Cayenne/Volkswagen Multivan/Audi  Q7,j,nacp_0b328157-b9e1-4cba-bd8f-c15a2bcf07f4,2401999,778,0,19501819
Порошенко Петро Олексійович,6,"ПРЕЗИДЕНТ УКРАЇНИ, АДМІНІСТРАЦІЯ ПРЕЗИДЕНТА УКРАЇНИ",Jaguar XF 4/2 Lv8/Mercedes-benz  Vito 116 CDI/Bayliner 185 BR,r,nacp_43982943-477f-40ea-9dd2-57c834994819,12370570,4525,56291,838719771
Гладковський Олег Володимирович,12,"Перший заступник Секретаря Ради, РАДА НАЦІОНАЛЬНОЇ БЕЗПЕКИ І ОБОРОНИ УКРАЇНИ",MASERATI GHIBLI/BMW X6,r,nacp_fa668661-41bc-4e89-9096-079570c8f054,7693125,3079,5393,111273268
Філатов Олексій Валерійович,6,"Заступник Глави Адміністрації Президента України, Адміністрація Президента України",Jaguar XK8 Coupe/Volkswagen Touareg,r,nacp_6432fba8-7c55-4210-99b1-d17c73546f34,255332,204,0,57930047
Турчинов Олександр Валентинович,6,"Секретар Ради національної безпеки і оборони України, Рада національної безпеки і оборони України",TOYOTA HIGHLANDER,r,nacp_c6a80388-f7d8-4428-9fc4-adc57721ce74,2651747,420,0,44494463
Сарнацький Євген Володимирович,6,"Заступник Керівника, Державне управління справами",TOYOTA SEQUOIA/HYUNDAI SANTA FE/CHEVROLET EPICA,r,nacp_090c5b4b-76d2-4bae-8602-5fccdb846bb7,549074,166,0,33646272
Шимків Дмитро Анатолійович,6,"Заступник Глави Адміністрації Президента України, Адміністрація Президента України",Audi A5 2.0 TFSI/Audi Q7 3.0 TDI,r,nacp_fbe59b26-6ec1-49a2-b16e-6de65072803c,4886346,659,2040,18763430
Сидоренко Олег Володимирович,6,"Заступник керівника Управління капітального будівництва та житлово - комунального господарства, Державне управління справами",Вольво S 60/Форд Fiesta,r,nacp_171ee37f-01fa-4c71-a0d9-228edb746a22,268566,160,4499,18106257
Ковальчук Віталій Анатолійович,6,"Перший заступник Глави Адміністрації Президента України, Адміністрація Президента України",Toyota RAV 4/Toyota Landcruiser,r,nacp_800e2fb3-1e72-4f6c-b068-a8e574fdb863,2381262,1443,2004,16869725
Кісільова Ганна Валентинівна,6,"Головний консультант Головного департаменту документального забезпечення, Адміністрація Президента України",BMW X5/Mercedes ML-250 CDI,r,nacp_bc5d6cf9-3df4-49c7-abc1-7c7ce64d54af,14659634,122,0,15471598
Близнюк Валентина Ігорівна,6,"Головний консультант, Адміністрація Президента України",Land Range Rover Evoque,r,nacp_64982e38-28f6-43cf-b27a-2b8a740b02f7,79299,280,1500,14105107
Мельник Ярослав Володимирович,6,"Керівник Головного департаменту , Адміністрація Президента України",LEXUS RX350/HONDA ACCORD,r,nacp_3a26d326-b5d1-44ef-a6e4-3cfb204918a9,4847481,303,1720,12399907
Гелетей Валерій Вікторович,6,"Начальник УДО України, УДО України",Тойота Раф4/Ленд Ровер Ренж Ровер/Ленд Ровер Ренж Ровер,r,nacp_b2e519cb-c3b8-4267-8521-5a8649d600f2,799940,1398,2600,10593480
Анненкова Наталія Валентинівна,6,"Керівник Головного департаменту регіональної та кадрової політики, Адміністрація Президента України",Nissan Primera/Toyota Rav4/Toyota Сamry,r,nacp_509c6d25-9521-4d8c-b8b4-da73fcbdf7f3,478819,107,0,10066800
Клименков Олег Анатолійович,11,"Керівник служби стратегічного планування та аналізу, апарат Ради національної безпеки і оборони України",Nissan X-Trail/Subaru Legacy/ВАЗ 2108,r,nacp_dff7fe96-a53a-4bd1-a87a-d2abcf207524,1127559,382,1004,9090168
Куцик Іван Маркович,6,"Поліцейський, відряджений для проходження служби на посаді Керівника ДУС , Державне управління справами ",MERCEDES-BENZ ML63,r,nacp_508bda60-b70a-4945-8a7a-6e9d5f2fb343,977022,652,2576,8862335
Демченко Руслан Михайлович,6,"Радник Президента України, Адміністрація Президента України",/Suzuki Jimny,r,nacp_07cf85ce-e554-48ef-bd37-badc0a1e8e3e,874029,906,23200,8647328
Семенів Ігор Петрович,6,"Головний лікар, Клінічна лікарня ""Феофанія"" Державного управління справами",Yamaha VX 700-E/BER Lynx Grand Tourer 1200 SE/Land Rover Range Rover Vogue/ПГМФ 8902/KHOTT 91H/BRP SPARK 3UP 900HO/IBR BW/ПВА 2 /Porsche Cayenne/LAND ROVER RANGE ROVER EVOQUE,r,nacp_faf236fe-502e-48c9-af7b-ec22a5314436,602257,2435,27842,8492194
Мжельська Анжеліка Данилівна,6,"Завідувач відділу Головного департаменту стратегічного планування та оперативного забезпечення, Адміністрація Президента України",Nissan  Note/Hyundai Santa Fe,r,nacp_d94bde40-2866-4fe7-86d9-7de0b1ae3c81,1573904,1129,1343,7737403
Кузьмук Олександр Іванович,6,"Радник Секретаря Ради, Апарат РНБО України","Катер  Туристичний/LAND ROVER RANGE ROVER/Toyota Land Cruizer 200/Моторне, прогулянкове судно F500/KIA SPORTAGE",r,nacp_b4df0aa5-363e-4b4a-8f07-5299e0d5757d,174382,808,1759,7327587
Сушкевич Валерій Михайлович,6,"Уповноважений Президента України з прав людей з інвалідністю, Адміністрація Президента України",Volvo XC70,r,nacp_be6fed2a-21ae-410c-98ff-de4d014d30ec,1559410,289,0,7296176
Довженко Олександр Якович,6,"Військовослужбовець, Управління державноі охорони Украіни",Subaru Outback/Toyota Avensis,r,nacp_ca79f114-9cbe-4cc1-8822-8f502fab7750,203385,213,1200,7003552
Савчук Олег Юрійович,6,"Перший заступник директора, Комплекс відпочинку ""Пуща-Водиця"" Державного управління справами",Citroen C1SX/Toyota Land Cruizer/CADILLAC ESCALADE/Nissan Juke,r,nacp_9a9bb2c2-28f4-4f84-9629-d6471264fe40,931507,127,1200,6950537
Бугайчук Ігор Володимирович,6,"Керівник відділу супроводження інформаційно-аналітичних систем, Державне управління справами, Управління спецтелекомунікацій та систем захисту",toyota  camry/TOYOTA HIGHLANDER,r,nacp_08ec0284-6caa-48b1-8777-d36d844202d5,1774274,540,4960,6793396
Солоділова Ольга Юріївна,6,"Державний експерт, Апарат Ради національної безпеки і оборони України, Служба з питань ОПК та ВТС",Субару Форестер/Субару Форестер/Тойота Камри,r,nacp_90d3291d-a14f-4bab-be50-6a825bc0e526,930334,1349,1430,6063864
Гайовишин Христина Олегівна,2,"Завідувач відділу Головного департаменту зовнішньої політики та європейської інтеграції, Адміністрація Президента України",BMW X6/Fiat Doblo/Land Rover Range Rover Sport,r,nacp_88e8c678-a4b7-4b08-9113-fa614c6f238e,2420986,130,426,5977114
Лещенко Сергій Володимирович,6,"Заступник Керівника Головного департаменту з питань зовнішньої політики та європейської інтеграції, Адміністрація Президента України",Ауді Q5 TFSI,r,nacp_d6a24c59-5298-4a86-a063-51b5f76a57b9,312923,192,35000,5825270
Єлісєєв Костянтин Петрович,6,"Заступник Глави Адміністрації , Адміністрація Президента України",Mini One,r,nacp_26ef4ba8-eb44-4908-b8cb-2136be51df39,318066,147,1000,5777826
Девко Андрій Валерійович,6,"Керівник Головного контрольного департаменту, Адміністрація Президента України",LEXUS GX460,r,nacp_73fa9bf9-8b6f-4dee-a127-48789a5b5f83,1005673,221,0,5751002
Михайленко Марина Юріївна,6,"Заступник керівника Головного департаменту зовнішньої політики та європейської інтеграції - керівник Департаменту зовнішньої політики, Адміністрація Президента України",Вольво S40/Шкода Фелісіа,r,nacp_f2b02daf-00ee-4a5e-9366-7f7f68ed7004,2211075,159,0,5143629
Поляченко Людмила Борисівна,6,"Головний консультант, Адміністрація Президента України",Ауді А6,r,nacp_59663572-f0bd-4d85-87ca-b37bab082621,337751,317,0,4987816
Сидорович Ярослав Мар'янович,6,"Керівник Головного департаменту, Адміністрація Президента України",Hyundai Santa fe,r,nacp_c393c64c-439e-4bc1-b6c3-2d215e4838fc,1105763,396,2474,4922001
Ворона Володимир Миколайович,12,"Головний консультант, Адміністрація Президента України",Audi Q5/Hyundai Elantra,r,nacp_3bac13ce-e776-4190-b25a-d76d7df8ac7a,1002787,321,2332,4855204
Короленко Віктор Вікторович,6,"Завідувач відділу представництва інтересів Президента України в судах, Адміністрація Президента",Infinity QX70/Lexus 350RX,r,nacp_cb997348-f86f-4dea-ab1f-7ee7d4601953,2582647,104,0,4198147
Цеголко Святослав Петрович,6,"Прес-секретар Президента України, Адміністрація Президента України",Ford  Kuga,r,nacp_58c94ab7-d2f8-49a4-8768-bd095943c74b,214065,120,0,4178357
Астаф'єв Євген Євгенович,6,"Начальник відділення, Управління державної охорони України",хонда акорд/Tayota Land cruiser 150 prado,r,nacp_c278db18-8410-4ed2-a107-2b7123eaef8f,399807,998,2730,4093673
Тихонов Сергій Андріянович,13,"Завідувач відділу безпеки та оборонно-промислового комплексу, адміністрація президента України головний департамент національної безпеки та оборони",субару  форестер,r,nacp_2032b4d3-71be-4441-a41e-9929d5f0f457,685613,705,44813,3861412
Дахновський Володимир Анатолійович,6,"Перший заступник начальника Управління, Управління державної охорони України",OPEL VIVARO/NISSAN NAVARA,r,nacp_22c733d4-3913-432c-bc00-31439f114127,712789,68,22200,3823316
Доброчинський Сергій Сергійович,6,"Заступник начальника служби, Управління державної охорони України",Хюндай Чорус/Акура МДХ,r,nacp_591703e4-7ae2-47c0-a1b6-16d19cababce,308615,420,0,3628609
Кушнерук Дмитро Володимирович,6,"Заступник керівника Головного департаменту Державного Протоколу та Церемоніалу, Адміністрація Президента України",Suzuki SX4/Lexus RX,r,nacp_545d4aaf-711d-4d25-bcfa-88ae37790337,786391,443,2753,3347404
Бузницький Василь Юрійович,6,"Головний консультант, Державне управління справами",mercedes-benz e200/Nissan Qashqai,r,nacp_52436b5c-a8dd-4a50-a211-9631c2dbf831,154534,199,3785,3311422
Куренной Володимир Костянтинович,11,"Керівник Департаменту місцевого самоврядування та децентралізації, Адміністрація Президента України",MINI Cooper D Countryman/Jaguar XF/Nissan Micra,r,nacp_debf605c-cbec-43f3-9459-98e3d98c4162,216630,407,3419,3132085
Суський Ярослав Степанович,6,"Головний консультант, Адміністрація Президента України",Ніссан Альмера Классік,r,nacp_a8803a3c-cec8-4c87-a09c-f52af6f91270,875515,552,12997,3005000
Перепадя Ольга Віталіївна,6,"Головний лікар, Центр превентивної медицини Державного Управління Справами",Lexus RX350,r,nacp_8e3b57d4-12a2-479f-be95-b5cd2ac0334a,175461,0,1000,2990994
Шаховал Сніжана Валеріївна,6,"Головний консультант, Адміністрація Президента України. Департамент місцевого самоврядування та децентралізації",DAEWOO NEXIA/НYUDAI GETZ,r,nacp_e4197795-4b55-41fa-8284-08f346f045f3,175849,67,0,2981449
Жовква Ігор Іванович,6,"Керівник Головного департаменту зовнішньої політики та європейської інтеграції, Адміністрація Президента України",null,r,nacp_ea239875-707c-45dd-bb74-c37554d0bc0a,457885,170,2500,2882824
Горащенков Олексій Миколайович,6,"Перший заступник Керівника Головного департаменту стратегічного планування та оперативного забезпечення, Адміністрація Президента України",TOYOTA Land Cruiser Prado,r,nacp_0c6472ca-6d48-455e-8c89-95c15d22d932,267334,89,1000,2877859
Чайка Дмитро Вікторович,6,"Головний фахівець, Управління державної охорони України",Opel Movano/Mercedes-Benz GLK 220 CDI 4 MATIC,r,nacp_2b905f01-f0f2-4280-9b5d-e7c1ce59e171,130890,0,0,2798300
Петров Василь Вікторович,6,"Заступник керівника Головного департаменту забезпечення доступу до публічної інформації, Адміністрація Президента України",Mersedes G-клас/УАЗ 31512/пр-лафет-в  8302/KNOT модель/BRP SPARK,r,nacp_5b68a7f5-2b8b-4022-9b57-2a3591bd969f,227282,358,1200,2784933
Оніщенко Юрій Володимирович,6,"Керівник Головного департаменту стратегічного планування та оперативного забезпечення, Адміністрація Президента України",Ford Fiesta,r,nacp_f81087d1-8a26-4e47-8d96-a4831e6db99a,307980,126,1188,2693062
Хоменко Олег Олександрович,6,"Військовослужбовець, Управління державної охорони України",NISSAN TIIDA,r,nacp_b3df65e7-0047-4dee-a716-8046e7ee6ece,160390,0,1167,2685995
Присяжнюк Тетяна Василівна,6,"Головний консультант Управління Державного Протоколу , Адміністрація Президента України",Mitsubishi Outlander/Opel Vectra C,r,nacp_4c436cd3-1a3f-46ab-a3c6-b137e1c1fcad,345900,430,1000,2682555
Головченко Костянтин Григорович,6,"Консультант-експерт, Управління Державної охорони України",Тойота Королла,r,nacp_e47648c8-273b-4b13-ad97-fca24dab4715,169511,48,1200,2637513
Дячук Дмитро Дмитрович,6,"Директор, ДЕРЖАВНА НАУКОВА УСТАНОВА ""НАУКОВО-ПРАКТИЧНИЙ ЦЕНТР ПРОФІЛАКТИЧНОЇ ТА КЛІНІЧНОЇ МЕДИЦИНИ"" ДЕРЖАВНОГО УПРАВЛІННЯ СПРАВАМИ",BMW 535,r,nacp_44ec3270-0635-4ba9-b78a-f36149798c25,355039,261,17949,2598299
Дердюк Олександр Миколайович,6,"Керівник Управління внутрішнього аудиту, Державне управління справами",Volkswagen  Toureg/KIA CEED,r,nacp_c56ceda5-406b-4db5-987d-370a22720dc1,1132613,378,5442,2487415
Бачал Софія Василівна,16,"Головний консультант Головного департаменту Державного Протоколу та Цереомоніалу , Адміністрація Президента України",Nissan Juke,r,nacp_eeb6ba51-75b4-4a90-aca7-d2c5d24e3b8f,436428,111,1200,2445756
Федоров Юрій Віталійович,6,"Заступник начальника Управління-начальник Служби,  Управління державної охорони України",HYUNDAI IX35,r,nacp_d2d7e964-7c14-4e0a-8f74-1c7f3b4127c4,596970,118,0,2307114
Гарбузенко Євгенія Вячеславівна,6,"Консультант-експерт, УДО України",Хюндай i30,r,nacp_910cff2e-3da7-4b0b-8a0b-9506657ec5bf,430290,103,0,2271577
Гарбузенко В'ячеслав Олегович,6,"Керівник самостійного структурного підрозділу, Управління державної охорони України",Хюндай i30,r,nacp_fbd986e5-b751-4386-bb55-12fb2461eedb,430290,103,0,2271577
Красовський Костянтин Юрійович,6,"Керівник Головного департаменту правової політики, Адміністрація Президента України",Тойота RAV4/SMART MC 01,r,nacp_218b8b57-0df9-44fb-8fb7-c586291a31a1,258333,86,0,2222030
Адаменко Станіслав Михайлович,6,"Генеральний директор, Державне підприємство ""Проектне бюро Державного управління справами""",VOKSVAGEN TOUREG,r,nacp_6e313b96-52ef-477f-8dfb-34aa4845541f,316514,475,4016,2215740
Москаленко Віта Анатоліївна,6,"Заступник керівника управління забезпечення доступу до публічної інформації - завідувач відділу звязків з громадськістю, Апарат Ради національної безпеки і оборони України",null,r,nacp_7169bd75-e63b-4311-9548-1bdc59be6840,460556,38,1200,2215037
Панченко Вячеслав Володимирович,6,"Завідувач відділу, Адміністрація Президента України",Infiniti ex25/Volkswagen Touareg/Nissan micra,r,nacp_6a9edfae-1a90-4fb5-a64e-da5f0c730ef9,148683,62,0,2196887
Прилипко Сергій Іванович,6,"Заступник Керівника, Державне управління справами",Газель/Suzuki SX-4/Citroen Jumper/Камаз 55102,r,nacp_4b89f711-f19f-45f3-bdbc-be5b045384f1,1650758,585,9619,2117695
Самойлович Діана Володимирівна,8,"Заступник начальника господарського відділу, Управління адміністративними будинками Державного управління справами",null,r,nacp_1ff422d4-0660-4963-988c-f3ad78ebca5f,311114,0,0,2096734
Вахоцька Анна Валеріївна,6,"Заступник керівника служби стратегічного планування та аналізу, Аппарат Ради національної безпеки і оборони України",YAMAHA BWS/MITSUBISHI COLT/Yamaha 125/HONDA civic,r,nacp_626cf5d9-54bb-46d9-b7e7-8a7f4b2b03c4,278773,98,0,2037342
Куроченко Руслан Іванович,6,"Завідувач відділу, Адміністрація Президента України",Subaru Forester,r,nacp_77059f72-585c-409f-a0e4-00464fceb31f,562278,135,1000,2026886
Клименко Олександр Васильович,6,"Завідувач відділу, Адміністрація Президента України",null,r,nacp_6905bea2-0e82-46dd-9381-436be2893744,362905,66,1600,1975531
Клименко Олександр Васильович,6,"Завідувач відділу, Адміністрація Президента України",null,r,nacp_a14242b7-c2b5-4ebe-907e-e1986d88ca70,362905,66,1600,1975531
Косинський Олег Вікторович,6,"Військовослужбовець, Управління державної охорони України",FORD ECOSPORT/MAZDA  Модель 3,r,nacp_98884ffd-4962-402b-99ad-6153862b9e26,190138,144,1,1961787
Сирота Наталія Миколаївна,6,"Головний консультант, Адміністрація Президента України",null,r,nacp_6ceccb66-0a36-4758-a785-223d8dacda27,103526,0,0,1903360
Чернишенко Анатолій Вадимович,6,"Головний консультант, Адміністрація Президента України",chevrolet cruze седан,r,nacp_e18ebd8f-6946-4f63-a624-287cfaaf4230,236875,156,0,1861125
Кравченко Ольга Олександрівна,6,"Директор департамента, Адміністрація Президента України",BMW X5,r,nacp_005d715a-a180-47dc-b8b8-659cf58b0fe4,224550,165,0,1860688
Вовчок Олександр Васильович,6,"Заступник керівника управління капітального будівництва та житлово-комунального забезпечення-керівник відділу, Державне управління справами",тойота королла/инфинити фх30/Міцубісі аутлендер,r,nacp_6fb70603-3d69-4923-866b-910151ddc873,190057,487,4385,1853905
Кушнарьов Андрій Віталійович,12,"Керівник відділу контролю у сфері матеріального виробництва та послуг Управління внутрішнього аудиту , Державне управління справами",HONDA ACCORD,r,nacp_9a745852-cde3-496e-bc15-c5eab4b3c6b8,406765,121,5244,1848978
Лопатіна Наталія Віталіївна,11,"Заступник керівника департаменту - завідувач відділу, Адміністрація Президента України",Volkswagen Jetta,r,nacp_33268451-b79a-4e74-938d-4114e09a541e,207611,120,0,1848978
Райнін Ігор Львович,1,"Глава; депутат, Адміністрація Президента України; Харківська обласна рада",null,r,nacp_12d21150-1c1e-45d5-a7e2-6583c3762c8b,439252,165,0,1829739
Воропаєв Дмитро Іванович,6,"Керівник відділу авіаційно-транспортного забезпечення Управління логістичного забезпечення, Державне управління справами",Toyota RAV 4,r,nacp_1c7e24cc-dd50-49c5-b453-04b4a5225d6f,655171,45,1500,1822996
Кудрицька Тетяна Юріївна,6,"Керівник департаменту з питань судової реформи Головного департаменту правової політики, Адміністрація Президента України",Honda Jazz,r,nacp_64a0f75a-df52-4021-b092-5fd54be8c61d,346944,104,0,1809582
Бірюченко Андрій Олександрович,12,"Завідувач відділу, Адміністрація Президента України",SKODA Fabia Combi/SKODA Octavia A7,r,nacp_dcfd3923-fe48-485f-a449-a6118669cc9b,205472,90,0,1807231
Білак Олена Романівна,6,"Головний консультант, Державне управління справами",OPEL OMEGA/Toyota Avensis,r,nacp_06c908dd-0ecd-448f-8c9c-8bdfe1bf85a4,2858906,170,2670,1753766
Мельник Сергій Володимирович,6,"Головний консультант відділу опрацювання звернень громадян Приймальні Президента України, Адміністрація Президента України",ПР КНОТТ 31/ВАЗ  2106,r,nacp_063f020f-b702-47a9-801b-b31a3448fbdb,148680,34,1500,1699879
Горковенко Володимир Валентинович,6,"Завідувач відділу Головного департаменту інформаційної політики Адміністрації Президента України, Адміністрація Президента України",Смарт Родстер/Фіат L500/Нісан Мікра/ДЕУ Ланос/Мідсубіші Паджеро,r,nacp_f93f94eb-5cc4-4173-b733-672d4ee5c11a,535084,561,1,1692497
Стебловский Сергей Александрович,6,"Військовослужбовець, Управління державної охорони України",MITSUBISHI LANCER/NISSAN X-TRAIL,r,nacp_28443763-35b8-4979-94dc-dd032f97af63,258979,146,0,1685833
