name,region,name_post,vehicles_names,organization_group,id,incomes,apartments,land,assets
Гога Юрій Анатолійович,6,"Генеральний директор, Державна організація ""Автобаза Державного Управління справами""",Volkswagen Passat/Volkswagen transporter,r,nacp_08ce85f8-9333-4d30-8029-b042360e63d2,174358,521,1000,0
Коваль Михайло Володимирович,6,"Перший заступник Секретаря РНБОУ, РНБОУ",Toyota Land Cruiser 120 Prado,r,nacp_d282f185-9ab1-4efa-8df5-206dae8bc3ae,656267,509,1164,612245
Вдовіченко Марія Єгорівна,6,"Завідувач сектору, Адміністрація Президента Украіни",Lexus RX350/HYUNDAI Santa Fe,r,nacp_784cb3c0-9ec3-4d7e-a4ab-2bfa73d33da2,996037,508,6630620,1178851
Вовчок Олександр Васильович,6,"Заступник керівника управління капітального будівництва та житлово-комунального забезпечення-керівник відділу, Державне управління справами",тойота королла/инфинити фх30/Міцубісі аутлендер,r,nacp_6fb70603-3d69-4923-866b-910151ddc873,190057,487,4385,1853905
Адаменко Станіслав Михайлович,6,"Генеральний директор, Державне підприємство ""Проектне бюро Державного управління справами""",VOKSVAGEN TOUREG,r,nacp_6e313b96-52ef-477f-8dfb-34aa4845541f,316514,475,4016,2215740
Максимчук Костянтин Юрійович,6,"Заступник начальника відділу, Управління державної охорони України","Suzuki SX4/ПФ-01""Фермер"" ""Фермер""",r,nacp_837f5e69-4723-44aa-80b5-50a82c5999a9,554289,465,2600,0
Блавіцька Анна Сергіївна,6,"Головний консультант Головного департаменту з питань внутрішньої політики, Адміністрація Президента України",null,r,nacp_0db6b6f8-ebe0-4c17-b572-fe4ec996adc9,568152,464,15620,870000
Печеров Андрій Андрійович,6,"Головний консультант, Адміністрація Президента України Головний департамент стратегічного планування та оперативного забезпечення відділ контролю та координації ",Lexus IS 250/Lexus RX 350,r,nacp_c65d9f51-0d32-485c-8552-8e450fdc5e19,145964,461,0,0
Покотило Олексій Іванович,6,"Керівник Головного департаменту з питань національної безпеки та оборони, Адміністрація Президента України",Toyota Camry,r,nacp_abbd1944-9991-4359-be85-c3dc76b62140,582631,460,69746,104210
Заїка Володимир Вікторович,6,"Головний консультант Департаменту державних нагород, Адміністрація Президента України",Honda CR-V,r,nacp_cb973aa5-ede1-436c-916d-17b4690680fc,204287,450,323,1319952
Божко Олена Вікторівна,6,"Державний експерт управління організаційної роботи і котролю служби організаційної роботи і контролю, Апарат Ради національної безпеки і оборони України",Toyota Camry/KIA Cerato,r,nacp_9a024b65-c44e-4457-b5d6-bdbe96c5a5eb,289778,449,3990,543817
Кушнерук Дмитро Володимирович,6,"Заступник керівника Головного департаменту Державного Протоколу та Церемоніалу, Адміністрація Президента України",Suzuki SX4/Lexus RX,r,nacp_545d4aaf-711d-4d25-bcfa-88ae37790337,786391,443,2753,3347404
Присяжнюк Тетяна Василівна,6,"Головний консультант Управління Державного Протоколу , Адміністрація Президента України",Mitsubishi Outlander/Opel Vectra C,r,nacp_4c436cd3-1a3f-46ab-a3c6-b137e1c1fcad,345900,430,1000,2682555
Турчинов Олександр Валентинович,6,"Секретар Ради національної безпеки і оборони України, Рада національної безпеки і оборони України",TOYOTA HIGHLANDER,r,nacp_c6a80388-f7d8-4428-9fc4-adc57721ce74,2651747,420,0,44494463
Доброчинський Сергій Сергійович,6,"Заступник начальника служби, Управління державної охорони України",Хюндай Чорус/Акура МДХ,r,nacp_591703e4-7ae2-47c0-a1b6-16d19cababce,308615,420,0,3628609
Костик Сергей Владимирович,6,"Військовослужбовець, Управління державної охорони України",BMW X3,r,nacp_0abe3ed9-008c-47ac-982a-3b93fb7023ae,747474,416,5325,843817
Куренной Володимир Костянтинович,11,"Керівник Департаменту місцевого самоврядування та децентралізації, Адміністрація Президента України",MINI Cooper D Countryman/Jaguar XF/Nissan Micra,r,nacp_debf605c-cbec-43f3-9459-98e3d98c4162,216630,407,3419,3132085
Антипенко Ірина Вікторівна,6,"Заступник керівника Головного контрольного депаратаменту, Адміністрація Президента України",Мерседес с550,r,nacp_6acea602-1882-4eb0-954e-028df2ab8786,579309,399,828,0
"Сидорович Ярослав Мар'янович",6,"Керівник Головного департаменту, Адміністрація Президента України",Hyundai Santa fe,r,nacp_c393c64c-439e-4bc1-b6c3-2d215e4838fc,1105763,396,2474,4922001
Куріліна Олена Володимирівна,12,"Головний консультант, Державне управління справами",Mercedes Vito 112 CDI,r,nacp_7e379821-50d3-4bcd-90cf-a8e72db43b91,125615,396,11013,0
Клименков Олег Анатолійович,11,"Керівник служби стратегічного планування та аналізу, апарат Ради національної безпеки і оборони України",Nissan X-Trail/Subaru Legacy/ВАЗ 2108,r,nacp_dff7fe96-a53a-4bd1-a87a-d2abcf207524,1127559,382,1004,9090168
Сенько Тетяна Владиславівна,6,"Головний консультант, Адміністрація Президента України",Ауді  А6/Ауді  А4,r,nacp_6ea89ad5-ff29-4548-b1c2-ec70d0c111ef,1585649,379,15180,0
Дердюк Олександр Миколайович,6,"Керівник Управління внутрішнього аудиту, Державне управління справами",Volkswagen  Toureg/KIA CEED,r,nacp_c56ceda5-406b-4db5-987d-370a22720dc1,1132613,378,5442,2487415
Зачепа Володимир Павлович,6,"Начальник центру, Управління державної охорони України",null,r,nacp_176ba99c-af00-433e-b9ab-916e6711bf71,1151488,374,774,145001
Зрібняк Анатолій Леонідович,6,"Заступник керівника Головного департаменту з питань впровадження реформ , Адміністрація Президента України",null,r,nacp_f60f872f-a105-46e2-9448-6345844bd11c,374692,368,951,1207153
Лобко Ольга Петрівна,6,"Завідувач сектору матеріального обліку відділу бухгалтерського обліку та звітності, Управління адміністративними будинками Державного управління справами",TOYOTA COROLLA,r,nacp_d818b180-f01e-4476-ba51-0acca53c895d,160699,367,380,0
Кравченко Ірина Ігорівна,6,"Головний консультант Головного контрольного департаменту, Адміністрація Президента України",Хонда  Аккорд,r,nacp_553bc16b-3186-49fb-b8b7-d8e8ac5d3cab,12922,365,1391,115640
Піщиков Валерій Анатолійович,6,"Керівник управління охорони здоров'я та санаторно-курортних закладів, державне управління справами",тойота лендкрузер,r,nacp_8e5e4937-bdc9-48a1-8db7-0519238673e3,526462,364,2400,0
Шевчик Юрій Михайлович,6,"Начальник Служби, Управління державної охорони України",ШКОДА ОКТАВІЯ/опель астра,r,nacp_2e370e4f-284f-4516-b57a-1e98566347f0,302290,364,2848,949151
Ливинець Владислав Павлович,19,"Заступник генерального директора ДО ""Резиденція ""Синьогора"", Державне управління справами",Toyota Land Cruiser,r,nacp_55052a37-7376-4f7a-8ec1-ed248f59cbc6,584997,361,2076,1263758
Верещака Петро Володимирович,6,"Консультант-експерт, Управління державноі охорони Украіни",мазда 06/форд мондео,r,nacp_04950551-340e-44eb-badd-7b8521f76d54,328000,361,0,0
Жогальський Ігор Миколайович,6,"Інженер, Управління державної охорони України",volkswagen CADDI,r,nacp_8609a199-e11f-4450-9234-387ada2aa2b1,164726,359,2273,545609
Петров Василь Вікторович,6,"Заступник керівника Головного департаменту забезпечення доступу до публічної інформації, Адміністрація Президента України",Mersedes G-клас/УАЗ 31512/пр-лафет-в  8302/KNOT модель/BRP SPARK,r,nacp_5b68a7f5-2b8b-4022-9b57-2a3591bd969f,227282,358,1200,2784933
Музика Наталія Франиківна,6,"Головний консультант, Адміністрація Президента України",Skoda Oktavia A5 Ambition 1.8TSI/118kW ,r,nacp_97d7a691-95aa-4bf3-acdf-0efa50e558a8,679585,356,1490,0
Бекерська Алла Романівна,6,"Завідувач відділу Головного державно-правового департаменту, Адміністрація Президента України",Mazda Mazda6 IPM SKYACTIV SW 2.0L Touring HP/VOLVO VOLVO S40,r,nacp_62bdbaf6-7a03-40ce-802d-cf621ce1cc1c,3994516,353,1947,1019743
Труфанов Юрій Інокентійович,6,"Завідувач сектору, Державне управління справами Президента України",Міцубісі Паджеро,r,nacp_cb554ca6-37ce-48f0-b8a7-5b9e7c415587,266189,350,2000,271909
Галунко Віталій Миколайович,6,"Заступник керівника управління капітального будівництва та житлово-комунального господарства-керівник відділу планування, житлового забезпечення та комунального господарства, Державне управління справами",Міцубісі Аутлендер,r,nacp_37bd0508-18c3-40f1-8c41-c8e53ca4685e,287570,347,2593,224564
Маруда Сергій Сергійович,6,"Керівник відділу нормативно-правової роботи , Державне управління справами",citroen c4 grand picasso/toyota sienna,r,nacp_fd3e3fe7-69e8-45b2-b042-9428238bb2cb,345796,345,768,0
Руденко Валентина Степанівна,6,"Помічник групи помічників Президентів, Державне управління справами",Lexus ES350,r,nacp_f26237c9-a492-4ca7-92bb-3235a6a1b1c0,1397777,342,2000,980000
Колотій Олександр Петрович,6,"Заступник керівника відділу державних закупівель, Державне управління справами",null,r,nacp_374f0247-adf3-4dd8-abd7-ec7295367468,402763,342,0,43407
Дереповська Катерина Володимирівна,6,"Головний консультант Головного Департаменту Державного Протоколу та Церемоніалу , Адміністрація Президента України",Ford Scorpio,r,nacp_bac0159f-fa98-4bf8-9a0e-0b5d750cec19,85405,342,1286,638406
Швець Роман Іванович,6,"Начальник відділення, Управління державної охорони України",Тoyota Yaris,r,nacp_1bb612cb-3629-4ade-8482-a23d3a994402,604050,337,56871,0
Діденко Світлана Вікторівна,6,"Головний консультант сектору Головного департаменту документального забезпечення, Адміністрація Президента України",HYUNDAI TUCSON/ММЗ 81024,r,nacp_a3bb3826-7949-4da8-9ca0-bffde67bdac0,266441,336,11819,0
Данилюк Любов Михайлівна,6,"Державний експерт, Апарат Ради національної безпеки і оброни України",SHEVROLET AVEO/HYUNDAI TUCSON,r,nacp_fe5c8335-921f-46ae-8a47-6a6d6f0ff6b6,261125,336,3960,0
Пащенко Світлана Олегівна,6,"Заступник начальника служби-начальник відділу, Управління державної охорони України",Ford Kuga/Volvo XC-60,r,nacp_77d62f7b-ec63-4f6d-8cbe-6b2a7093c796,915705,334,1784,0
Моторна Тетяна Петрівна,6,"Заступник керівника управління - керівник відділу, Державне управління справами",volkswagen GOLF,r,nacp_f8afc562-5f0d-4e98-b693-ce7168c8e2ab,386197,333,980,0
Сітникова Юлія Олександрівна,11,"Референт Головного департаменту стратегічного планування та оперативного забезпечення, Адмінистрація Президента України",Mercedes Benz ML350,r,nacp_12237024-3a83-434b-86b8-2e3c995b1bd2,0,332,0,0
Левківська Вікторія Петрівна,6,"Головний консультант, Апарат Ради національної безпеки і оборони України",null,r,nacp_b4848192-ec61-4a1c-a315-75c511cc3c9f,674943,327,3700,0
Іванущак Іван Миколайович,6,"Керівник Управління природно-заповідного, житлового та мистецького фонду, Державне управління справами",null,r,nacp_76dea60c-d958-493f-9075-5934ca0f8cad,506040,324,34898,784136
Ворона Володимир Миколайович,12,"Головний консультант, Адміністрація Президента України",Audi Q5/Hyundai Elantra,r,nacp_3bac13ce-e776-4190-b25a-d76d7df8ac7a,1002787,321,2332,4855204
Стецюк Олег Анатолійович,10,"Головний консультант Управління підготовки та забезпечення заходів, Державне управління справами",null,r,nacp_7ef162f8-18ac-458b-bbe9-f560b31e5576,131651,319,0,208243
Яхно Олександр Анатолійович,6,"Консультант-експерт, Управління державної охорони України",HONDA CIVIK 4D,r,nacp_b3294832-e188-463d-b8e2-461fffe0946c,200874,318,2500,0
Поляченко Людмила Борисівна,6,"Головний консультант, Адміністрація Президента України",Ауді А6,r,nacp_59663572-f0bd-4d85-87ca-b37bab082621,337751,317,0,4987816
Дубровін Євгеній Геннадійович,6,"Головний консультант, Державне управління справами",Вітрильно-моторна яхта/Jeep Patriot,r,nacp_03b5ed00-9d04-4087-bf77-609125eaefd9,453234,317,1229,0
Єремєєнко Марія Олегівна,6,"Начальник управління юридичного забезпечення, Державне управління справами ",тойота королла/lexus  IS350,r,nacp_1e46f005-ed93-49da-adbe-bcadd183404f,224124,316,1000,271909
Антипов Микола Андрійович,6,"Завідувач відділу Головного департаменту з питань діяльності правоохоронних органів та протидії корупції , Адміністрація Президента України",Лексус ЛХ 470,r,nacp_5884546a-df63-4e3e-9374-b02b383eeab4,561549,313,2500,543817
Богомолов Дмитро Анатолійович,6,"Начальник відділу, Управління державної охорони України",SKODA OKTAVIA/SKODA OCTAVIA,r,nacp_8fb7aef0-7242-4967-a8c6-f102a7d0e0e4,968617,311,1080,1631451
Берізко Микола Михайлович,6,"Завідувач відділу, Адміністрація Президента України, Головний департамент з питань гуманітарної політики",TOYOTA HIGHLANDER,r,nacp_1f5580da-886c-4a31-9509-077410a50dbd,354603,309,1000,250000
Півторапавло Микола Олександрович,6,"Начальник відділення , Управління державної охорони України",БМВ 324д/іж 49/УРАЛ м-62/іж 49/Урал м-72/Ява 350/пежо 504/Вольво 144/Тойота Краун/іж 49/Форд Сиерра/Пежо 504/КРД  050105/іж 49/Пежо 404,r,nacp_3bc00e09-3849-43be-869e-129c2ec04ea4,208978,306,33212,558000
Коврижкін Ілля Юрійович,14,"Юрисконсульт, Управління державної охорони України",null,r,nacp_715b505c-c2fc-4548-abe7-5a8a6381d5ea,211328,303,0,1262678
Мельник Ярослав Володимирович,6,"Керівник Головного департаменту , Адміністрація Президента України",LEXUS RX350/HONDA ACCORD,r,nacp_3a26d326-b5d1-44ef-a6e4-3cfb204918a9,4847481,303,1720,12399907
Нехоца Михайло Григорович,6,"Заступник керівника Управління юридичного забезпечення - керівник відділу юридичного супроводження, Державне управління справами","MITSUBISHI PAJERO 3.0 V6/FORD SCORPIO 2,4 I",r,nacp_7c27736e-238d-469c-8b72-b8d4c76e7729,542195,302,4414,604527
Гавриляк Лариса Михайлівна,6,"Завідувач відділу опрацювання матеріалів Ради управління організаційного та документального забезпечення, Апарат Ради національної безпеки і оборони України",null,r,nacp_fa9b4b62-32cd-40fb-9915-bf0f1c6cf5df,404879,301,1526,490849
Муравський Олексій Олексійович,6,"Головний консультант відділу аналізу та планування департаменту стратегічного планування Головного департаменту стратегічного планування та оперативного забезпечення Адміністрації Президента України, Адміністрація Президента України ",BMW 320i,r,nacp_bc6ada8c-e4b9-4536-afca-6913410c6b08,412915,300,2899,0
Ковриженко Анатолій Володимирович,6,"Консультант експерт, Управління державної охорони України",DAEWOO LANOS/ПВ 01Б,r,nacp_707434b1-94a3-455b-b896-a77278e6e7b8,981023,299,38490,0
Каменчук Ксенія Євгенівна,6,"Головний консультант, Адміністрація Президента України",Subaru  Outback,r,nacp_989552ea-1cf4-4fca-9cb9-b99692f651f6,1340716,298,510,0
Холявицька Олена Анатоліївна,12,"Головний консультант, Адміністрація Президента України",CITROEN JUMPY,r,nacp_3564299c-6e26-437d-a029-42ccf5806253,116240,297,3500,909523
Скрипов Ігор Рудольфович,6,"Заступник керівника служби Головного ситуаційного центру, Апарат Ради національної безпеки і оборони України","Opel Omega B/ВАЗ 21011/Fiord boat Жаннін 270/Suzuki 2,5 DF",r,nacp_59f07009-8fe8-4cc7-b166-f01d2bf0710e,343616,296,1764,0
Огирко Катерина Антонівна,11,"Секретар, Мардарівська сільська рада",ВАЗ 210700-20,b,nacp_6745e381-4e8d-4ec5-b9c3-eecc73a9ed9d,67716,20000,20000,0
Воєвода Таїсія Володимирівна,5,"Головний спеціаліст бюджетного відділу фінансового управліня, Фінансове управління Іллінецької райдержадміністрації",null,b,nacp_d29bc2f3-bd58-47fa-9581-73bfbe463d15,42428,20000,0,0
Михайленко Оксана Олексіївна,16,"Продавець магазину, Ріпкинське сільське споживче товариство",ВАЗ-2106/HYUNDAI TUKSON/DGILI СК-2,b,nacp_6ae6a90b-3e4f-44d5-99d2-86a5ebb1540a,166117,19981,11000,0
Рябокінь Тетяна Едуардівна,15,"Касир, Яснозірська сільська рада",Газ 24/ПФ 01 Фермер,b,nacp_0f98fa2e-088e-42ea-90b1-b4a90025ce79,79674,19968,17100,0
Чиж Тетяна Богданівна,18," Головний спеціаліст сектору прийняття рішень відділу грошових виплат і компенсацій, Управління соціального захисту населення Ківерцівської районної державної адміністрації",null,b,nacp_2c8150be-ccd6-45fc-abf0-79871ee31c92,127892,19900,5100,0
Тур Валентина Віталіївна,12,"Головний бухгалтер, Бузівська сільська рада",null,b,nacp_82182795-67f2-41c6-9302-6936dbfb550d,85123,19681,0,0
Зінченко Валентин Миколайович,12,"Головний спеціаліст відділу загальної середеньої освіти, Управління освіти і науки Білоцерківської міської ради",null,b,nacp_21325175-d9bc-4b7f-ae52-2bf2d6e5a61c,182326,19558,3200,0
Яцишин Світлана Станіславівна,21,"Головний спеціаліст сектору за призначенням соціальних виплат відділу фінансового забезпечення управління, Управління праці та соціального захисту населення",ВАЗ 2106,b,nacp_0ac97924-8713-458a-8478-930469d4ed5e,209350,19544,3950,0
Романишин Ірина Іванівна,2,"Заступник директора з навчально-виробничої роботи, Вищий навчальний комунальний заклад Львівської обласної ради ""Самбірський медичний коледж""",null,b,nacp_79b417eb-10fe-464e-8097-9e738fa39044,181167,19527,1500,1000
Богуш Тетяна Олександрівна,21,"Головний спеціаліст відділу обробки документів, Управління соціального захисту населення Білогірської РДА",ВАЗ 2108,b,nacp_3458bb86-09b3-4aaf-9553-d6075c568da5,153316,19486,79075,0
Залевська Надія Федорівна,9,"Сільський голова, Брониківська сільська рада",null,b,nacp_6d15b8f4-82f9-4495-96ba-9c6b2b0da26b,106067,19469,6119,0
Василевич Петро Герасимович,10,"Майстер лісу Старосільського лісництва Рівненського Природного Заповідника, Рівненське обласне управління лісового та мисливського господарства Рівненський Природний Заповідник Старосільіське лісництво",null,b,nacp_00d114b8-f83f-4dc0-b2df-f350b60cda4b,145774,19454,2500,0
Степанюк Лілія Олександрівна,18,"Провідний спеціаліст, Управління соціального захисту населення Ківерцівської районної державної адміністрації",FIAT doblo,b,nacp_2bb25426-8817-404f-81b5-bc44cf6ef4bd,117755,19400,6320,0
Лобода Володимир Іванович,15,"Сільськмй голова, Жаб'янська сільська рада",Ваз 21063,b,nacp_3a31eb06-1a15-4355-bf7f-6a20382eeb32,100044,19292,40779,0
Онищенко Сергій Григорович,20,"Спеціаліст І категорії землевпорядник Білозерської селищної ради , Білозерська селищна рада ",Renault Kangoo,b,nacp_177a462e-8524-48b3-923e-c4e2561d69f6,89203,19256,1298,0
Ковальчук Ольга Йосипівна,22,"Спеціаліст 1 категорії фінансово-господарського відділу Гусятинської районної ради, Гусятинська районна рада",ВАЗ 21061,b,nacp_9db20640-fe4f-457a-9422-86f3a3a8bd54,439106,19199,22203,0
Бурак Петро Альбертович,4,"Голова, Іванівська сільська рада",CHERY SQR7110S11T/ГАЗ 24,b,nacp_5198efd7-4842-498f-b073-9eb1045f7da0,141277,19180,128845,0
Мазуренко Оксана Анатоліївна,5,"Головний бухгалтер, Джугастрянська сільська рада",null,b,nacp_a6f9e950-1728-4005-9ede-43c8190a0821,137071,19129,6200,0
Ходорчук Олександр Миколайович,18,"Сільський голова, Сильнеська сільська рада Ківерцівського району Волинської області",ЛТЗ Т40/2ПТС-4,b,nacp_56727bce-8b95-4597-8cac-298be7016ad2,140229,19110,2500,0
Денисова Надія Василівна,5,"Сільський голова, Сільська рада",null,b,nacp_a8e4dbff-888e-45f3-a681-76c3daf99ded,85302,19105,9900,0
Соломюк Ірина Олексіївна,21,"Касир-бухгалтер, Миролюбненська сільська рада",ДТЗ 244.4,b,nacp_13433858-8c6d-43b6-a46f-7fd05adbec63,44496,19000,0,0
Свергун Любов Василівна,22,"Головний спеціаліст сектору нагляду за правильністю призначення (перерахунку) та виплати пенсій, Управління праці та соціального захисту населення Гусятинської РДА",TOYOTA LAND CRUISER/Одісей/CLAAS MEDION-310 комбайн,b,nacp_47423c23-74f4-4e7f-a4f4-f6c3cdc3c52d,176895,18942,2324,0
Кравенська Ганна Владиславівна,5,"Провідний спеціаліст відділу персоніфікованого обліку з питань обслуговування інвалідів, ветеранів війни та праці, Управління соціального захисту населення Шаргородської районної державної адміністрації",ВАЗ  21099,b,nacp_9376043f-d085-400b-8a27-6c66588a5fb0,51190,18912,1800,0
Герега Світлана Миколаївна,21,"Спеціаліст 2 категорії, Ямпільська селищна рада",null,b,nacp_93cd8ff8-f363-42aa-88d5-b977afc92097,144438,18773,67759,0
Веселович Володимир Іванович,22,"Сільський голова, Село Капустинці, Збаразький район, Тернопільська область",null,b,nacp_25c2568c-6817-4862-a496-7a85f0079f3a,93184,18712,0,0
Деркач Михайло Васильович,12,"Голова Виконкому, Недрянська сільська рада",DACIA  LOGAN/Chevrolet Lancetti/ПФ 01 Фермер,b,nacp_e92211b6-f83d-42ce-8a02-875bccc712bd,185446,18685,4200,0
Могилевська Євдокія Яковлівна,11,"Начальник відділу, усзн подільської рда",DAEWOO LANOS/ПРИЦЕП САМОДЕЛЬНИЙ,b,nacp_4484c347-f8e7-4a3a-8c01-a498302f7895,93152,18603,2254,0
Савчинський Олександр Григорович,5,"Заступник голови Ямпільської районної ради, Ямпільська районна рада",ВАЗ 2101/ВАЗ 2121,b,nacp_1d410724-a400-4f0f-a159-a63d23759aaf,217150,18562,35414,0
Бондар Надія Михайлівна,21,"Сільський голова, Яблунівська сільська рада",ВАЗ  21011,b,nacp_d7dea344-1b8c-449f-b07b-e900b99a112b,143200,18543,87970,0
Сікорська Тамара Вікторівна,12,"Сільський голова, Романіська сільська рада",Т40,b,nacp_941b9296-6b06-4532-ab72-a0a888c0814a,107962,18449,42588,0
Мочернюк Василь Васильович,19,"Сільський голова с. Іванівці, Сільська рада с. Іванівці",null,b,nacp_38cb6dde-e357-4456-bb19-86692f0df337,159173,18415,0,0
Рижій Тамара Андріївна,15,"Секретар, Виконавчий комітет Осітнянської сільської ради",volkswagen transporter,b,nacp_a61a1126-b6b4-4c91-9848-ceb236b7ab03,92218,18379,0,0
Тичук Інна Василівна,15,"Провідний спеціаліст фінансово - економічного відділу, Управління праці та соціального захисту населення Уманської міської ради",ВАЗ 21093,b,nacp_e1524003-7a77-406b-862b-616c110ae72e,121162,18370,6010,0
Чабан Валентина Іванівна,16,"Головний економіст , Фінансове управління Куликівської РДА",ВАЗ 2101,b,nacp_3f7ab4d6-8444-459b-916f-1dc775b70d72,161763,18337,9400,0
Гладюк Богдан Степанович,2,"Черницький сільський голова, Черницька сільська рада",ВАЗ 21011,b,nacp_7aa7c467-ebb2-4594-bd60-2a26d9ba718b,98221,18286,23200,0
Брухно Наталія Миколаївна,21,"Начальник відділу виплати допомог , компенсацій та субсидій, Управління соціального захисту населення Деражнянської райдержадміністрації",null,b,nacp_d826595c-3394-463e-bb89-35433c54d843,125951,18247,79728,0
Семеняка Володимир Павлович,12,"Голова Ревізійної Комісії, ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ІМ. А. Г. КРАВЧЕНКА""",DAF XF 105.510/MAZDA CX-7/DAF XF-105.460/САЗ 3507/SCHMITZ SKO 24/TOYOTA YARIS 1.3L/SCHMITZ SKO 24/DOMINATOR 208/DAF XF 95.430,b,nacp_2a2bfdab-23ec-4822-ac6f-680a3ef0bc9f,1178704,18184,82324,2138000
Дацюк Тамара Миколаївна,22,"Начальник відділу загального діловодства і контролю та роботи із зверненнями громадян апарату районної державної адміністрації, Лановецька районна державна адміністрація",Volkswagen  T4 1.9D/МАЗ  5334 Бортовий-С,b,nacp_a3125a16-7afc-4c55-86f9-27bb7803309f,496078,18141,1500,0
Котко Ірина Володимирівна,26,"Головний спеціаліст сектору обліку, звітності та діловодства відділу ведення Державного реєстру виборців міста Вінниці, Вінницька міська рада",ВАЗ 21154/ВАЗ 211440,b,nacp_7e15d97a-bb3a-46da-bd3f-b8002af42ef0,152695,18127,0,0
Бакута Володимир Петрович,23,"Завідувач сектору земельних ресурсів, Виконавчий комітет Гадяцької міської ради",/Опель Астра,b,nacp_53bf4427-404a-4d35-827a-69974b18f287,144015,18126,0,0
Демидюк Федір Борисович,18,"Головний бухгалтер Броницької сільської ради, Броницька сільська рада",null,b,nacp_6a28451f-0664-46ca-bb87-34e74fb8c46f,97140,18095,5600,0
Проскурина Галина Андреевна,14,"Головний спеціаліст-головний бухгалтер, Темирівська сільська рада",null,b,nacp_e24ebbab-cfa9-4c69-b19d-f577d8d2ad36,86066,18014,109161,0
Денисюк Сергій Миколайович,9,"Сільський голова, Симонівська сільська рада",КНОТТ 31/renault 21/Hyundai Tucson/Massey Ferguson 206/Т-25,b,nacp_eab5446e-ca5c-4df0-98b3-3ef8a8a6c331,62708,18009,12000,0
Стрижиборода Руслана Григорівна,3,"Головний спеціаліст з питань персоналу апарату управління, Управління праці та соціального захисту населення Кіцманської районної державної адміністрації",БМВ 316/ВАЗ 21013/MERCEDES-BENZ 814,b,nacp_92a2678d-355e-4823-9cbf-2d10c095e6b0,54613,18002,1000,0
Надкернична Катерина Миколавна,5,"Секретар сільської ради, Соколівська сільська рада",null,b,nacp_9e50f36c-00ee-4a9a-8d3d-208949d80e6b,80104,17963,15800,0
Бакалець Оксана Михайлівна,21,"Староста, Лісовогринівецька сільська рада",null,b,nacp_b0035338-8f6e-4823-9a7e-7565a86709a4,77451,17962,0,0
Мазуренко Павло Якович,11,"Сільський голова, Гандрабурівська сільська рада",Nissan Almera/саморобний ТЗ/Москвич 2140,b,nacp_b5cd580f-7bd6-4187-9143-b24e7bceb27b,75081,17956,17053,184898
Капіцький Сергій Іванович,3,"Голова Заставнівської районної ради, Заставнівська районна рада",DAF XF95.530/VOLKSWAGEN TRANSPORTER 5/SCHWARZMUELLER/ВАЗ 21102/VOLKSWAGEN TOUAREG/VOLKSWAGEN TIGUAN/ВАЗ 21093/ВАЗ 21093,b,nacp_46ffc1f6-0d69-49ca-ac21-ddb95ec4fe51,4616960,17891,1315,491529
Мухомора Віта Іванівна,5,"Працівник військового обліку, Соколівська сільська рада",null,b,nacp_7b1c70ea-4c21-47d7-96e9-9ea56f80ff4c,66913,17767,2646,0
Солонуха Сергій Михайлович,23,"Начальник групи централізованого господарчого обслуговування, Відділ освіти Лохвицької райдержадміністрації",ЗАЗ 110307/ПГМФ 8304,b,nacp_4496c6bf-5a3f-4709-9ac7-9434291edbbd,110325,17710,0,0
Любова Галина Миколаївна,14,"Сільський голова, Люцернянська сільська рада Вільнянського району Запорізької області 70037",Прогрес 2,b,nacp_5a93632c-699a-4dfb-83d7-481afbefce8c,247041,17662,2,50
Кіріченко Людмила Іванівна,8,"Економіст, Цибульківська сільська рада",ВАЗ 21104,b,nacp_4268e60a-3e1c-417b-9444-b5df0bd712f9,64432,17654,3500,0
Гасан Максим Григорович,1,"Державний реєстратор, Великобурлуцька районна держана адміністрація",OPEL  KADETT,b,nacp_77ac089d-9bad-46cb-b082-80fc4e6c65f6,58704,17620,22500,0
Бирча Валентина Вікторівна,24,"Сільський голова, Лаврівська сільська рада",null,b,nacp_1808ad45-8695-43bf-8ea0-19a05f31d397,154846,17609,202498,0
Заболотній Руслан Володимирович,16,"Спеціаліст першої категорії віділу траспорту и звязку, Управління житлово-комунального господарства та будівництва Ніжинської міської ради ",МТЗ 82/ВАЗ 2110/ИЖ 27175,b,nacp_7caf14fd-49ef-415a-9b35-5cdba5414404,107171,17594,7500,0
Допіряк Петро Васильович,3,"Голова Хотинської районної державної адміністрації Чернівецької області, Хотинська районна державна адміністрація Чернівецької області",Toyota Land Cruiser 100/Mercedes-Benz С180,b,nacp_e20e6db1-55cf-4f08-966c-94339c510ba0,168121,17504,6572,21502346
Сахан Людмила Андріївна,18,"Секретар сільської ради, Боратинська сільська рада",Reugeom BOXER,b,nacp_d4a2ad59-35ca-4074-988c-2b16af021b0d,138645,17493,7631,0
Міхайлиця Олег Олексійович,21,"Майстер з обслуговування житлового фонду, КП ""ЖЕО"" Дунаєвецької міської ради",ВАЗ 2108,b,nacp_a71cb14c-9c55-4de7-8e92-9264e4658895,76721,17383,18760,2000
